id,price,speed,hd,ram,screen,cores,cd,laptop,trend
2554,726,17,24,10,11,8,no,yes,1
2555,2771,15,24,2,15,28,no,no,4
2556,660,24,8,2,11,8,yes,no,2
2557,3994,37,7,36,19,14,no,no,2
2558,4053,39,3,36,15,22,no,no,5
2559,1684,16,8,14,23,10,yes,no,2
2560,2385,15,28,14,19,14,no,no,2
2561,669,17,28,10,12,10,no,yes,2
2562,3195,36,5,48,23,26,no,no,5
2563,3325,37,1,28,17,16,no,no,2
2564,3771,34,5,60,21,22,no,no,4
2565,3046,37,1,52,17,14,no,no,1
2566,4322,37,7,20,21,14,no,no,2
2567,4083,39,3,52,21,14,no,no,1
2568,1839,18,20,2,17,4,no,no,1
2569,4107,32,5,56,19,22,no,no,4
2570,572,17,16,14,12,4,yes,no,2
2571,4331,31,5,60,23,20,no,no,5
2572,1308,21,12,14,19,10,yes,no,1
2573,2944,16,12,2,15,28,yes,no,4
2574,1082,21,28,14,12,6,no,yes,1
2575,1375,19,28,6,17,6,no,no,2
2576,4131,34,3,28,19,22,no,no,5
2577,3704,31,7,36,21,24,yes,no,4
2578,4280,36,1,24,17,12,yes,no,1
2579,1458,16,16,14,17,10,no,no,2
2580,3605,30,1,40,23,30,no,no,5
2581,3155,38,1,48,15,12,no,no,1
2582,2080,17,28,14,21,26,yes,no,5
2583,4141,34,1,60,19,18,no,no,4
2584,2010,23,20,6,19,14,no,no,2
2585,742,22,16,14,12,10,no,yes,2
2586,1988,21,24,2,15,10,yes,no,2
2587,4016,36,7,40,21,16,yes,no,1
2588,2906,23,24,2,21,26,no,no,5
2589,3543,35,7,36,19,14,no,no,2
2590,614,16,28,14,13,4,no,yes,2
2591,2077,20,8,6,15,18,no,no,4
2592,2419,18,20,14,21,26,no,no,4
2593,2446,17,20,6,23,22,no,no,5
2594,4043,35,3,28,23,16,no,no,1
2595,2719,21,24,2,21,20,no,no,4
2596,2698,19,16,2,23,16,no,no,1
2597,3692,31,5,52,15,26,yes,no,5
2598,2377,22,24,10,15,18,no,no,5
2599,820,15,16,14,11,4,yes,no,1
2600,2624,20,24,14,23,14,yes,no,2
2601,2501,24,28,2,17,26,no,no,5
2602,910,16,8,6,12,4,no,yes,1
2603,2304,21,16,10,19,30,yes,no,5
2604,2400,20,28,2,17,16,yes,no,1
2605,3273,35,3,44,17,12,no,no,2
2606,1448,20,16,2,15,8,yes,no,1
2607,509,18,12,2,11,4,no,yes,2
2608,1296,24,28,14,23,6,yes,no,1
2609,3067,38,7,28,15,22,no,no,5
2610,4322,36,5,16,17,26,no,no,4
2611,2018,22,24,2,15,14,no,no,1
2612,2215,17,28,2,19,20,no,no,4
2613,2831,24,28,2,23,16,no,no,1
2614,3475,39,5,60,23,28,no,no,4
2615,2096,21,24,6,19,28,yes,no,4
2616,3213,34,7,44,15,16,no,no,1
2617,3375,31,7,56,15,26,no,no,5
2618,3939,36,7,32,23,14,no,no,2
2619,1115,24,8,10,13,6,no,yes,1
2620,1947,16,16,6,19,10,no,no,2
2621,4018,39,7,24,23,22,no,no,5
2622,2562,20,20,2,17,14,no,no,1
2623,2553,21,24,14,21,12,no,no,1
2624,4123,34,7,16,15,16,no,no,2
2625,2549,16,12,6,17,30,no,no,4
2626,3400,34,7,56,19,24,yes,no,4
2627,1138,15,12,6,13,6,no,yes,2
2628,1336,22,16,6,17,8,yes,no,2
2629,3361,33,7,56,19,30,no,no,5
2630,1168,23,16,6,13,4,yes,no,1
2631,2693,15,16,6,19,26,no,no,4
2632,2664,23,28,6,21,16,yes,no,2
2633,635,22,12,10,11,6,no,yes,1
2634,1365,21,16,14,21,4,no,no,2
2635,1942,19,20,6,19,10,no,no,1
2636,4029,34,5,28,17,26,no,no,4
2637,1541,16,16,6,23,4,no,no,1
2638,3880,35,7,60,21,14,yes,no,1
2639,1732,23,8,6,21,10,yes,no,1
2640,4116,38,1,56,15,18,yes,no,4
2641,955,23,24,2,13,8,no,yes,2
2642,1439,21,20,14,17,8,no,no,1
2643,4297,39,7,16,23,26,no,no,4
2644,3175,38,1,56,15,24,no,no,4
2645,4038,33,1,36,23,26,no,no,5
2646,2582,24,16,6,17,16,no,no,2
2647,3882,38,3,56,19,28,no,no,5
2648,556,18,12,2,11,6,yes,no,1
2649,3372,31,5,16,21,12,yes,no,2
2650,2776,23,20,2,19,26,yes,no,4
2651,1363,22,28,14,17,6,no,no,2
2652,1311,18,16,10,15,10,no,no,1
2653,3296,35,3,44,23,14,yes,no,1
2654,2609,19,8,14,17,20,no,no,4
2655,2103,22,12,2,19,16,no,no,1
2656,4156,30,5,40,19,12,yes,no,2
2657,3966,39,3,28,23,20,no,no,4
2658,1584,23,28,14,23,4,yes,no,1
2659,3438,35,5,36,15,26,no,no,5
2660,3156,34,7,36,19,18,yes,no,5
2661,1834,24,12,14,19,8,no,no,1
2662,2176,18,16,2,23,26,yes,no,5
2663,800,15,12,14,13,8,yes,no,2
2664,2906,24,28,14,23,24,no,no,5
2665,912,19,12,6,13,10,yes,no,1
2666,4057,34,7,16,15,24,no,no,4
2667,2095,20,28,6,19,28,no,no,5
2668,2801,17,24,2,23,30,no,no,4
2669,3238,30,3,60,23,28,no,no,5
2670,3438,31,3,16,23,20,no,no,5
2671,2289,21,16,2,19,20,no,no,5
2672,1473,16,24,2,21,4,no,no,1
2673,2143,23,16,2,15,16,no,no,1
2674,1174,16,16,14,13,4,no,yes,2
2675,3698,30,7,56,19,18,no,no,5
2676,931,20,24,2,12,8,no,yes,2
2677,2556,23,12,10,19,24,yes,no,4
2678,2995,15,16,10,19,22,no,no,4
2679,4091,31,3,60,17,12,no,no,1
2680,3416,33,5,52,19,12,yes,no,1
2681,1186,21,8,2,11,6,no,yes,1
2682,1236,24,12,6,19,10,yes,no,1
2683,1794,21,20,14,23,6,no,no,1
2684,3282,36,3,56,17,30,no,no,4
2685,3898,38,7,44,23,28,no,no,4
2686,4113,38,5,40,17,30,no,no,5
2687,3725,37,1,24,21,28,no,no,4
2688,2433,19,24,6,17,28,no,no,4
2689,3743,33,5,52,23,20,no,no,5
2690,526,19,12,6,13,4,no,yes,1
2691,3584,37,5,32,21,22,yes,no,5
2692,1250,16,28,6,19,6,no,no,1
2693,3323,38,1,32,21,28,no,no,5
2694,2362,20,20,14,17,30,no,no,5
2695,3276,39,3,36,17,20,yes,no,5
2696,1987,22,12,2,21,4,no,no,2
2697,3166,30,3,16,17,24,no,no,4
2698,4054,36,5,24,21,20,no,no,4
2699,2199,23,20,2,17,24,no,no,4
2700,875,23,8,6,13,6,no,yes,2
2701,3902,35,5,48,17,30,no,no,4
2702,1543,20,20,14,19,8,no,no,1
2703,1795,16,8,10,17,8,no,no,1
2704,2692,23,12,10,19,26,yes,no,5
2705,3900,36,3,48,19,26,yes,no,5
2706,1662,23,8,14,21,4,no,no,1
2707,1456,18,16,2,19,6,yes,no,1
2708,3444,35,5,20,23,14,yes,no,1
2709,3012,35,1,56,15,20,yes,no,4
2710,866,17,20,2,12,4,no,yes,2
2711,3795,33,7,44,23,28,no,no,5
2712,4334,30,5,44,15,16,no,no,1
2713,4187,33,5,52,23,28,no,no,4
2714,2555,17,8,6,15,22,no,no,5
2715,2211,19,16,14,21,16,no,no,2
2716,771,15,12,14,13,10,no,yes,1
2717,3122,33,7,44,19,22,no,no,5
2718,1472,18,8,14,19,4,yes,no,2
2719,2101,22,24,10,21,22,no,no,4
2720,2795,24,28,2,23,30,no,no,4
2721,994,23,16,2,13,4,no,yes,2
2722,1408,20,20,14,23,6,yes,no,2
2723,4142,33,3,24,19,30,no,no,5
2724,4250,31,7,48,17,14,no,no,2
2725,2519,24,16,2,21,20,no,no,5
2726,2746,22,16,6,17,22,no,no,4
2727,2349,18,28,10,19,16,no,no,1
2728,1947,20,12,2,23,6,no,no,2
2729,2644,18,12,10,21,14,yes,no,1
2730,2290,15,24,14,23,30,no,no,5
2731,1716,22,8,10,19,4,yes,no,2
2732,1544,23,24,14,15,8,yes,no,1
2733,3922,38,7,56,23,18,no,no,4
2734,1255,15,20,6,15,4,no,no,2
2735,1924,22,16,10,19,6,yes,no,1
2736,4096,38,3,32,15,30,yes,no,4
2737,1898,18,12,14,19,4,no,no,1
2738,2596,17,20,10,23,22,yes,no,4
2739,1717,22,12,14,19,10,no,no,2
2740,2887,18,20,10,17,24,no,no,4
2741,3804,38,1,16,17,14,yes,no,2
2742,1986,16,20,14,17,4,no,no,2
2743,4125,38,7,32,19,14,no,no,1
2744,1004,18,12,14,12,8,yes,no,1
2745,3555,33,1,44,21,30,no,no,5
2746,1851,17,24,6,17,10,no,no,1
2747,2346,15,12,6,15,12,no,no,2
2748,1007,19,28,14,13,6,no,yes,1
2749,3921,38,5,16,15,14,no,no,2
2750,2133,17,8,6,17,14,no,no,1
2751,644,23,8,6,11,10,yes,no,1
2752,942,16,20,10,12,10,no,yes,1
2753,3553,34,7,60,23,28,no,no,4
2754,1583,21,20,2,19,6,no,no,2
2755,2115,22,8,14,23,20,no,no,5
2756,4197,31,1,56,15,28,no,no,5
2757,2906,21,12,6,23,24,no,no,5
2758,1942,18,8,6,17,8,no,no,1
2759,2155,21,20,2,21,20,no,no,4
2760,1703,15,12,10,23,6,no,no,2
2761,1890,17,16,6,23,6,no,no,1
2762,1406,18,28,10,15,4,no,no,2
2763,1279,20,20,10,15,6,no,no,2
2764,1640,16,16,2,23,4,yes,no,2
2765,3765,34,3,20,19,28,no,no,5
2766,2714,24,8,6,17,24,no,no,5
2767,4016,31,5,48,15,24,yes,no,4
2768,1744,17,16,14,17,6,yes,no,2
2769,1296,24,20,2,17,4,yes,no,2
2770,774,16,28,10,13,8,no,yes,2
2771,1671,20,28,14,17,10,no,no,2
2772,4024,31,1,24,17,18,yes,no,4
2773,627,19,28,10,13,4,no,yes,1
2774,3549,31,1,48,23,22,no,no,4
2775,2613,20,28,6,17,24,no,no,5
2776,2282,17,12,2,21,20,no,no,5
2777,1516,15,16,6,19,10,yes,no,2
2778,4038,32,3,44,15,30,no,no,4
2779,3017,38,1,52,19,14,no,no,2
2780,2091,22,24,2,15,16,no,no,2
2781,2166,23,8,10,21,26,no,no,4
2782,2890,21,16,6,17,14,no,no,2
2783,2610,16,20,6,23,26,no,no,4
2784,3510,37,1,52,23,12,no,no,2
2785,4320,31,7,56,19,14,yes,no,2
2786,4297,38,5,36,17,20,no,no,4
2787,1379,18,16,14,17,8,no,no,2
2788,2988,22,12,14,15,16,yes,no,1
2789,2159,24,16,2,17,12,no,no,2
2790,3951,33,5,32,17,12,no,no,1
2791,3314,31,3,36,19,14,no,no,2
2792,1374,16,28,2,23,8,no,no,1
2793,1326,19,12,6,17,8,no,no,1
2794,3529,31,5,60,15,14,no,no,1
2795,1322,16,8,10,21,8,no,no,2
2796,4150,31,1,60,19,26,no,no,5
2797,906,21,12,6,13,6,no,yes,1
2798,4303,38,5,28,17,14,no,no,1
2799,2076,23,8,2,17,12,yes,no,2
2800,2741,23,12,2,21,14,no,no,2
2801,675,18,20,6,11,6,no,yes,2
2802,4067,35,1,24,15,22,no,no,5
2803,1618,20,20,6,21,8,no,no,2
2804,3435,39,5,28,19,26,no,no,5
2805,2448,18,24,14,23,30,yes,no,5
2806,4263,34,1,32,19,22,no,no,5
2807,2918,17,28,14,23,22,no,no,4
2808,4203,33,3,20,15,18,no,no,5
2809,3823,31,3,56,17,22,no,no,5
2810,2501,21,12,14,21,26,no,no,5
2811,2690,15,28,2,19,30,no,no,4
2812,949,23,28,10,12,8,no,yes,2
2813,2119,21,28,6,19,20,no,no,5
2814,540,23,24,14,12,10,yes,no,1
2815,4346,39,7,48,23,16,no,no,2
2816,2634,23,28,14,21,30,no,no,5
2817,2224,23,20,6,17,18,yes,no,4
2818,1407,19,16,10,19,8,no,no,1
2819,1622,19,24,14,19,8,no,no,2
2820,3065,31,1,32,19,12,no,no,2
2821,4075,31,5,56,23,18,no,no,5
2822,2548,23,12,6,17,24,yes,no,4
2823,1895,23,8,14,17,6,no,no,2
2824,3281,38,7,16,15,14,no,no,2
2825,4217,33,7,48,21,16,no,no,2
2826,1097,17,8,10,13,10,no,yes,2
2827,1105,24,28,6,12,6,no,yes,2
2828,2350,16,28,2,19,12,no,no,2
2829,2784,15,20,10,21,12,yes,no,2
2830,3160,33,1,44,17,26,yes,no,5
2831,3411,33,7,16,21,18,no,no,4
2832,3553,33,5,24,15,22,no,no,4
2833,2215,20,8,2,21,12,no,no,1
2834,723,16,20,14,13,8,no,yes,2
2835,4173,35,3,36,15,22,no,no,4
2836,1392,19,28,2,21,8,yes,no,1
2837,1299,20,16,10,19,4,no,no,1
2838,4208,33,7,40,17,14,yes,no,1
2839,4204,37,1,20,23,26,yes,no,5
2840,2039,20,28,6,19,14,no,no,2
2841,2851,24,16,6,23,20,no,no,5
2842,2386,18,8,2,19,14,no,no,1
2843,3297,39,1,36,23,18,no,no,5
2844,3259,33,5,44,23,24,no,no,5
2845,2191,17,16,10,19,28,no,no,5
2846,669,24,24,10,11,6,no,yes,1
2847,1986,23,8,2,17,4,no,no,1
2848,908,21,12,2,12,6,yes,no,1
2849,2466,19,12,6,17,18,no,no,4
2850,3046,38,1,60,23,20,no,no,4
2851,1982,18,28,10,21,10,no,no,2
2852,2607,16,20,10,23,26,no,no,4
2853,2893,17,16,10,21,20,no,no,5
2854,3321,38,7,32,15,30,no,no,5
2855,537,21,8,14,13,4,no,yes,1
2856,947,18,28,2,11,6,no,yes,1
2857,546,23,20,2,12,10,no,yes,1
2858,2125,16,24,10,21,12,no,no,2
2859,3687,38,7,28,19,18,no,no,4
2860,833,15,16,6,11,8,no,yes,1
2861,4059,35,1,44,15,22,no,no,5
2862,3525,34,1,44,23,16,no,no,2
2863,550,20,16,14,11,4,no,yes,1
2864,1736,20,24,10,21,6,yes,no,2
2865,573,23,24,10,11,10,no,yes,1
2866,1638,19,24,2,23,4,no,no,2
2867,3667,30,5,52,21,16,no,no,2
2868,1289,18,12,2,17,6,no,no,1
2869,3474,35,1,24,19,22,no,no,5
2870,3591,31,3,28,21,26,no,no,4
2871,4168,39,7,56,19,28,yes,no,4
2872,1428,22,16,14,17,6,yes,no,1
2873,932,24,8,10,11,10,yes,no,1
2874,2558,22,28,14,19,30,no,no,5
2875,2808,22,20,6,15,16,yes,no,2
2876,972,18,20,10,13,8,yes,no,2
2877,2759,21,28,2,21,26,no,no,4
2878,1159,15,20,14,11,8,no,yes,1
2879,1606,15,28,2,19,10,no,no,1
2880,4240,36,1,32,23,12,yes,no,1
2881,2883,18,28,10,19,24,no,no,5
2882,2951,19,28,14,21,18,no,no,4
2883,1915,17,28,10,21,10,no,no,1
2884,1261,18,8,10,21,6,no,no,1
2885,2846,19,28,6,23,14,no,no,1
2886,4008,35,5,52,15,12,yes,no,1
2887,3301,35,1,36,21,18,no,no,4
2888,4199,37,1,28,19,22,no,no,5
2889,2227,23,20,6,21,16,no,no,2
2890,3951,35,7,60,21,30,no,no,5
2891,843,16,8,6,11,4,no,yes,1
2892,620,21,24,6,12,4,yes,no,2
2893,1014,22,8,2,11,6,no,yes,2
2894,2207,16,16,14,17,28,no,no,5
2895,2963,24,12,6,17,18,no,no,5
2896,3496,32,5,24,23,16,yes,no,1
2897,2186,24,28,2,23,18,no,no,5
2898,4021,37,5,20,17,28,no,no,4
2899,3922,33,5,48,19,30,no,no,5
2900,2379,18,24,6,19,16,no,no,1
2901,2589,15,12,10,21,12,no,no,2
2902,1928,16,12,2,15,6,yes,no,2
2903,3263,32,1,32,19,20,no,no,4
2904,3974,37,5,24,21,12,no,no,1
2905,1083,15,20,14,12,10,no,yes,1
2906,4011,38,1,16,19,16,no,no,2
2907,2917,21,24,2,19,20,no,no,5
2908,3071,33,3,24,15,14,no,no,1
2909,1704,23,16,6,15,6,yes,no,2
2910,1213,20,24,10,15,6,no,no,1
2911,1680,18,28,10,15,8,yes,no,1
2912,3018,34,5,28,19,16,no,no,1
2913,1481,19,24,10,17,8,no,no,2
2914,3407,37,3,44,19,26,no,no,4
2915,3016,34,5,48,21,16,yes,no,2
2916,3433,39,1,36,21,30,no,no,4
2917,2491,24,28,14,21,28,no,no,5
2918,4339,36,1,60,15,26,no,no,5
2919,2038,20,20,14,21,18,no,no,4
2920,3102,33,5,60,21,18,no,no,4
2921,2099,19,20,10,21,30,no,no,4
2922,2246,19,12,2,21,26,no,no,4
2923,3691,38,3,40,15,22,no,no,4
2924,970,19,28,2,13,8,no,yes,1
2925,3246,36,7,40,23,24,no,no,4
2926,2156,15,20,2,21,14,yes,no,2
2927,2735,23,20,6,19,28,no,no,5
2928,2343,20,12,14,23,26,no,no,5
2929,4119,39,7,16,21,24,no,no,5
2930,3312,35,7,16,17,18,yes,no,5
2931,1727,15,8,2,21,8,no,no,1
2932,2863,24,8,10,19,20,no,no,4
2933,4343,30,7,52,15,28,no,no,5
2934,538,23,16,10,13,4,no,yes,1
2935,1174,21,28,14,11,10,no,yes,1
2936,1991,23,24,10,17,10,no,no,1
2937,2362,21,28,6,23,30,no,no,5
2938,1902,17,16,2,21,8,no,no,2
2939,2539,16,8,10,23,26,no,no,4
2940,2511,23,12,6,15,28,no,no,5
2941,2826,22,8,14,19,24,no,no,5
2942,3054,37,5,36,21,22,no,no,4
2943,3798,32,7,32,17,16,no,no,1
2944,4110,39,1,36,19,26,no,no,5
2945,2178,20,12,14,21,14,no,no,2
2946,3786,39,7,48,15,26,no,no,5
2947,3835,33,3,24,23,16,no,no,2
2948,3709,32,5,36,21,18,no,no,4
2949,3213,37,1,20,17,30,no,no,4
2950,2410,16,12,14,21,16,no,no,1
2951,1525,20,20,10,17,8,no,no,1
2952,587,20,20,10,13,8,no,yes,2
2953,1068,15,20,6,12,8,yes,no,2
2954,1076,20,28,10,11,6,yes,no,1
2955,4341,31,7,40,19,12,no,no,1
2956,4054,31,3,20,23,12,no,no,2
2957,4297,32,3,52,23,30,no,no,4
2958,2130,18,8,2,19,18,no,no,4
2959,1333,22,20,10,23,10,no,no,1
2960,3556,35,5,36,19,26,yes,no,5
2961,1365,19,28,2,15,10,no,no,1
2962,1584,16,16,10,23,6,yes,no,1
2963,1934,16,20,2,21,8,no,no,2
2964,3331,38,1,32,21,22,no,no,4
2965,1142,20,24,6,13,4,no,yes,1
2966,2951,15,16,6,17,18,no,no,5
2967,2504,19,20,14,21,28,yes,no,5
2968,2349,15,16,6,15,22,no,no,5
2969,3153,33,3,24,23,22,no,no,5
2970,2380,22,16,6,17,24,yes,no,4
2971,3010,35,7,24,17,12,no,no,1
2972,3535,34,7,32,21,26,no,no,4
2973,1027,16,16,2,12,10,no,yes,2
2974,1656,20,24,6,23,4,yes,no,1
2975,3200,33,5,16,17,12,yes,no,2
2976,2222,23,20,10,21,18,no,no,5
2977,3097,33,5,60,23,28,no,no,5
2978,651,17,20,6,13,8,no,yes,1
2979,733,17,28,10,11,8,no,yes,2
2980,708,15,8,14,12,8,yes,no,2
2981,3767,32,3,16,15,22,no,no,5
2982,2802,23,12,14,21,22,no,no,5
2983,3155,39,5,36,19,28,no,no,4
2984,1525,23,8,6,19,10,no,no,2
2985,1584,16,24,2,17,4,yes,no,2
2986,4251,33,5,28,17,16,no,no,2
2987,4196,34,5,60,23,18,yes,no,5
2988,825,18,24,14,12,10,no,yes,1
2989,1058,19,8,6,13,10,no,yes,2
2990,3468,31,1,44,23,16,yes,no,2
2991,3745,33,7,44,21,26,no,no,5
2992,1675,18,16,2,19,10,no,no,1
2993,3868,32,7,60,15,28,yes,no,4
2994,1139,18,16,6,11,8,no,yes,1
2995,1257,17,20,6,17,8,no,no,1
2996,1855,17,20,6,21,8,no,no,2
2997,3540,35,1,48,17,14,yes,no,2
2998,2330,16,24,6,21,14,no,no,1
2999,1527,16,24,10,19,6,no,no,2
3000,2156,21,8,14,23,12,yes,no,1
3001,758,22,12,10,13,10,no,yes,1
3002,2412,21,20,14,21,18,yes,no,5
3003,1234,24,16,10,21,6,no,no,2
3004,1239,18,12,14,23,4,no,no,1
3005,1937,18,16,2,23,6,no,no,2
3006,1940,17,20,6,21,10,yes,no,1
3007,3897,39,7,60,15,16,no,no,1
3008,2949,16,16,6,15,14,no,no,1
3009,2755,20,24,10,15,30,no,no,4
3010,2781,17,28,6,15,30,no,no,4
3011,3670,37,1,32,21,20,no,no,5
3012,2136,18,28,14,17,20,yes,no,4
3013,1389,22,20,2,17,8,no,no,1
3014,4151,36,3,32,23,16,no,no,2
3015,1329,22,28,10,19,10,no,no,1
3016,1861,16,12,6,21,6,no,no,1
3017,2327,18,12,2,15,30,no,no,5
3018,3036,36,5,36,21,24,yes,no,4
3019,4218,31,5,48,19,18,no,no,5
3020,806,18,12,2,12,4,no,yes,1
3021,1458,24,12,14,17,8,no,no,2
3022,4160,35,5,44,23,20,yes,no,4
3023,3896,36,7,24,15,12,yes,no,1
3024,1230,20,28,6,21,4,no,no,1
3025,4214,38,7,44,17,18,no,no,4
3026,2547,22,20,10,17,12,no,no,2
3027,952,22,12,6,11,10,yes,no,1
3028,3081,31,1,16,15,20,no,no,5
3029,3980,35,5,56,23,14,yes,no,1
3030,2788,16,16,6,21,28,yes,no,5
3031,592,20,8,6,11,6,yes,no,1
3032,4041,36,7,24,17,16,no,no,1
3033,708,17,16,10,12,10,yes,no,1
3034,978,21,20,2,13,4,no,yes,2
3035,3827,39,1,44,19,16,no,no,2
3036,548,23,20,2,12,8,yes,no,2
3037,1873,24,20,10,17,4,no,no,1
3038,1526,22,28,6,21,4,no,no,2
3039,4037,31,3,24,19,30,no,no,5
3040,1931,16,20,14,23,10,no,no,2
3041,3689,36,5,20,23,20,no,no,4
3042,2665,16,12,6,19,18,no,no,5
3043,3456,39,7,36,23,20,yes,no,4
3044,2698,18,28,14,23,12,no,no,1
3045,3604,33,1,40,19,22,yes,no,5
3046,1507,17,24,14,17,10,no,no,1
3047,4179,38,1,36,19,14,no,no,1
3048,2130,16,24,6,19,30,no,no,4
3049,3448,30,7,44,21,16,yes,no,1
3050,1848,22,12,14,15,8,yes,no,1
3051,1450,15,28,14,21,6,no,no,1
3052,1103,16,12,6,11,8,no,yes,2
3053,2699,16,24,6,15,28,no,no,5
3054,1141,22,16,6,11,4,no,yes,2
3055,2347,19,20,6,19,12,no,no,2
3056,2097,21,8,10,21,30,no,no,4
3057,760,16,24,14,12,4,yes,no,2
3058,1691,19,28,14,19,10,no,no,1
3059,2804,15,24,10,17,14,yes,no,1
3060,1552,23,24,14,19,4,yes,no,2
3061,1310,17,8,14,21,8,no,no,2
3062,3646,34,1,20,19,26,no,no,4
3063,3073,33,3,40,23,22,no,no,5
3064,2775,21,16,2,21,24,no,no,4
3065,3886,32,7,40,19,18,no,no,5
3066,1246,20,16,10,19,6,no,no,2
3067,3238,36,5,36,19,24,no,no,4
3068,3203,35,3,28,17,28,no,no,5
3069,2004,15,16,14,17,26,yes,no,5
3070,1582,16,16,2,17,4,no,no,2
3071,1805,21,24,2,19,6,no,no,1
3072,3848,39,7,16,17,22,yes,no,4
3073,3327,31,1,32,17,16,no,no,2
3074,3725,35,1,52,17,22,no,no,4
3075,4224,31,3,56,15,20,yes,no,4
3076,2302,16,28,14,19,12,no,no,1
3077,4188,35,1,24,21,20,yes,no,4
3078,2188,19,24,2,15,30,yes,no,4
3079,1870,21,8,2,17,6,no,no,1
3080,2952,17,8,14,23,28,yes,no,5
3081,3015,37,7,60,19,16,no,no,2
3082,932,21,12,6,13,4,yes,no,2
3083,1777,17,20,6,17,8,no,no,1
3084,2978,24,24,6,17,16,no,no,2
3085,1335,20,16,14,15,4,no,no,2
3086,1858,16,12,2,19,8,no,no,2
3087,747,21,8,2,11,4,no,yes,1
3088,4223,33,3,24,19,24,no,no,5
3089,4087,33,3,44,21,28,no,no,5
3090,3488,32,1,48,23,18,yes,no,4
3091,3221,36,1,28,21,12,no,no,1
3092,3297,35,7,40,17,24,no,no,4
3093,833,16,24,10,11,8,no,yes,2
3094,840,24,8,2,13,8,yes,no,2
3095,709,24,8,6,13,10,no,yes,1
3096,1461,21,12,10,15,4,no,no,1
3097,3173,30,7,52,15,16,no,no,2
3098,1032,17,28,10,13,8,yes,no,1
3099,1217,18,8,6,19,4,no,no,1
3100,4038,32,5,20,19,12,no,no,1
3101,2665,19,24,14,17,12,no,no,1
3102,2623,21,24,2,17,22,no,no,4
3103,3564,37,1,16,17,20,yes,no,4
3104,2326,17,8,14,21,16,no,no,1
3105,4097,30,5,24,19,12,no,no,2
3106,1680,20,24,2,21,10,yes,no,2
3107,2457,20,24,14,15,26,no,no,5
3108,3309,38,3,16,23,22,no,no,4
3109,2459,15,28,14,23,18,no,no,4
3110,590,15,28,14,13,8,no,yes,1
3111,1958,18,24,6,15,6,no,no,1
3112,3131,33,1,56,21,28,no,no,5
3113,922,15,12,10,13,10,no,yes,1
3114,882,19,16,14,11,10,no,yes,2
3115,3409,33,3,28,23,16,no,no,2
3116,1039,24,8,6,12,8,no,yes,1
3117,3473,31,3,20,15,14,no,no,1
3118,4001,36,1,56,21,20,no,no,5
3119,544,19,8,6,12,10,yes,no,1
3120,3488,30,3,56,23,28,yes,no,5
3121,1418,23,8,2,15,4,no,no,1
3122,3965,37,5,60,19,20,no,no,4
3123,3681,38,3,44,23,24,no,no,4
3124,2855,23,28,10,15,26,no,no,4
3125,3691,33,7,36,15,24,no,no,4
3126,3957,36,3,48,23,16,no,no,2
3127,2676,22,12,14,21,12,yes,no,1
3128,4268,31,7,16,21,30,yes,no,5
3129,2153,24,20,2,17,30,no,no,4
3130,2128,18,16,2,17,20,yes,no,4
3131,2908,15,16,6,19,30,yes,no,5
3132,1183,24,12,2,12,8,no,yes,2
3133,4324,36,1,40,23,18,yes,no,4
3134,4256,33,1,32,17,12,yes,no,2
3135,1414,21,12,6,17,4,no,no,1
3136,2676,19,28,2,23,22,yes,no,5
3137,2718,17,12,6,19,30,no,no,4
3138,1071,21,20,2,13,8,no,yes,2
3139,1755,19,20,14,15,4,no,no,2
3140,1050,20,20,14,12,8,no,yes,2
3141,2644,20,16,6,21,16,yes,no,1
3142,4066,35,7,52,15,20,no,no,5
3143,4323,37,5,44,21,16,no,no,2
3144,3367,38,5,20,21,28,no,no,4
3145,2179,24,24,10,21,12,no,no,2
3146,593,21,24,14,12,4,no,yes,2
3147,3126,31,3,52,15,14,no,no,1
3148,3521,34,5,44,19,22,no,no,4
3149,1639,19,16,6,19,8,no,no,2
3150,848,16,20,6,11,4,yes,no,1
3151,4269,39,1,52,19,12,no,no,2
3152,3276,32,7,24,23,20,yes,no,4
3153,2679,18,12,10,17,16,no,no,1
3154,3248,33,3,32,19,24,yes,no,5
3155,3881,31,3,20,17,22,no,no,5
3156,2827,19,28,14,21,26,no,no,5
3157,3702,37,3,16,19,26,no,no,4
3158,716,23,24,2,12,4,yes,no,2
3159,1401,22,16,10,23,8,no,no,1
3160,1684,15,12,10,15,8,yes,no,1
3161,3877,32,5,40,21,22,no,no,5
3162,3677,37,1,44,23,30,no,no,5
3163,1799,21,28,2,17,10,no,no,1
3164,2309,15,16,14,15,16,no,no,1
3165,2748,17,24,14,21,22,yes,no,4
3166,1173,20,8,2,11,8,no,yes,1
3167,1151,15,8,10,12,4,no,yes,1
3168,504,19,12,10,13,8,yes,no,1
3169,3579,32,1,52,17,22,no,no,4
3170,2358,19,20,10,17,24,no,no,5
3171,4301,36,1,16,15,28,no,no,4
3172,4011,31,5,32,23,28,no,no,4
3173,2033,22,20,14,15,22,no,no,5
3174,2124,22,12,14,21,30,yes,no,5
3175,1019,20,28,6,12,8,no,yes,1
3176,575,22,8,2,12,6,no,yes,1
3177,3712,38,7,60,17,16,yes,no,1
3178,1982,19,24,10,15,10,no,no,1
3179,2332,17,28,6,17,24,yes,no,4
3180,1481,16,28,6,15,8,no,no,1
