structureId,sequence
137,ABDBDDACCDBBDCDDABBDDBAABACADCABADAACCDABCCCDCABCDBCCCCDCDDADDAACBACDDBBDADABDDCCDBABACDBBCCCCCBCCDCCBCABCAACDDCAADDBBCBACDBCBCCADACDBAACAAABACACBDCBDABBCBCBAACCABDBBBCBDADACDDADBBABBAABACDCBCCDCBDAABBDBDDCDCCCCADCD
138,DACCDABACDBDBBADADDCABCDBCCBDCCDABDBDDBDBABBCACAADDDBADBBADCDDCAADCDDBACACAABABDCACDDADBBCBADDBCABDABCBBDCBBDCBCCBABACDCDCC
139,BDDABBADBCDCABCBDCABDBDDBCBCCADBADDAADBADABCAADBCDBCCDDBACACBBDCDCCBDAADABACCCBDCCCBBAADCDBBADBCADAAADDDBBDCDDADCCAAAADCDACBBDDBBDCCADABDCCDBABDACACCBBCCABAACAAACCCCADBBACBA
140,DADCAABDCDBAABDCCBBCAACACDCBABBACABCBCAACBBDCDBBABABDBCBDDDACCAAACAABCCDBACABCADBDCADDDCABCBDDAACABBCCCACADBDDADBADDDCCACAAACBDDBCBBBDCDCBDCCCBDABBDADCDACDBCDCBBACBDADBBDDCBABCDACCABDAA
141,CAAACACADBBDACBBDDDBCBADAACCACCBCDBBDADDCDBBCBA
142,ABCDBBBCAACCCBDAD
143,ABCDBBADABADCBBDADCCCCDCBBACDCDACBCCABBBCAAACCADBBBACDBBDBACDDBDCDBCABBCBACBAADDABCCCDDBDCC
144,DADACCAABACDDCDCBDDABBBBABBBAAACABAAACBDDDAAAAABCBBACCBACBDCABDABDAAACBBADCBDBADACACDCBCCCAACAAABDABADDDDCBBBADDCBCCADCCBBDCACABBCBDCADBCCBAA
145,ABBADBAADCCBBDDBACDBBBCABACDDCACAACDDABDADDCBABBBDCCABCBDBBCBCACACDBBBDBBCADACCDABCBADDCDABDDCDCDABCDDCBAAACBCD
146,DBADBADCACDBACCABDBDBBDABACDAACBBCBABAADBCDBDDDADDCCCDCACBADDBCDBBDABCCBCBAADAACCDABDCBDABBDDBBAACBDAAADDBAABCDBCDCDA
147,CBCCCDAABCD
148,ACAADADDDCCAADDCAABCDDACCCCBBCCACBDBDBAABDDCDBCDDBBBCBBBCCCCDACCBCBBDDACDDBCDDBABCBBDCCCD
149,BBBBCBCBDACBACBDDDDBBCDDBDABCBCCDCBBAAACCBB
150,CCCAAADBACDCDDCDDDDBBBCDDACACDDAAABDBCCABBACBAADDCDBDACBBBCCCCCCBCCCBCADDADAADCDCABDACDAADCADBAADBDDDBCACACDDBDBADDAAADAACDCAAAAACDCDCBABACCCACCDBACCCBCCBCDDABCADBDAACBAACCBAAADCCAC
151,CCABABAACABCCDABDBBDADCBBCDCCBADDCABBCCDDDABBACADDCAACBAADBCDDCDDDBAACBCADBDDBABACDBAAAAAAAADBBDAABCDBBBDCABDDAACCDACABADAADADCADABBCBDAAACAAACBDCBCDCAAABD
152,ABBBCBCCDDCBCCDCDBADBDDDBCCCAAABDBADDDBDADDBCABABBACACCCBACBACCADDDDCACDACCBBBBAADDADADCDBCACBACDDBDCDCBDBBCBDDDBDADAADAABDBDDCDCAACDDBABBCACABCDBBCCBDDDAADAACCABDACAABACACCBAAAACBAACDACCCCDCABBCDCBDBC
153,CDAADBAABDBCAACCBADAABBCABACCDBBBDCAABADBACBDCCCCDACCBBDBCABBCCBDAAAAACAAABBCDDDDACBDAAAA
154,DADABBCCDBDCCCCCDBADDACCBDBAABBCBCDDDADCCCDCDDDBDADADDBDBDACDCBDABDCBBADADBCCCBBDDDCBAAABABBACAABDDBBBBCADBACBCDBDDBCDAAAABDBBABACCBDCDDCCACCBADBBCBCCDDBDDBAACDCCBBADCBCCACACABBACCCBDCAAADBCBDCCDCBCCADAADDCDCCBAAABBDBAB
155,ADBCCCDABACBCCBDBDDACCCDDCDBCDDDCBDACDBBCAA
156,ACBBACCBDDBCAACDADDABAADCCCCCDAACBDCCBCACCDCAADABABABADDABCBADACDCDBBBBDDDCDDADADDCABDACDDBCBDBABDBBACBADCCACACACDAADDCDABCBCDADBBDCDCBCBDBCACBBDACABBABCAADDDDCDBBCCADDCCDADDDBAABCACDCBBDDBCAADCCBCDA
157,DCCBCCAAAABDCCABADDADBCDCDACCDCBADCBAACCAAABDDCADDDBDBDADCCCAADCCBBCBBBBADCCACABDAADBBABADDCADDBDABCADDAABAADDBACBBADDBAD
158,BACDBAACCADBBADBBCDCADBDBACCCCDAACAABCAADCCCBACADDABBAABBDDDBDBCACCDCCBBADBDCBAADBADDDCBCCBDACCABCADBCACACDBCDBDDBABBBBABBCABBDCDBDACABBBCDDCABBDBCAC
159,CADDBDBBABADBADDCBBACAACDBCCCBAADCBBBADDBCBBACBBDADCADCDDCCDDDBCADACAADDCBDAACDDDDCAAABABBCDAAAADCADABCDDCADAAAADDCBADBDDCCCDBACBAABACBCDABCACACA
160,DBBABCADACACAAAACCAABBCADACABDABBBDDAABBCBBDBCDACDDCBCBCADDDABDADAAADBDDDDDACCADACCCACABDDDDDCDABDCACACBBBAACDACB
161,CADAACADCBCADCACCDBCCCCDDDCDCCDCACCAACDAABDCDDBCACACDBCCDBBCBDDDBABDCCCACABBBADBDCDABBDDBDCDBCCBCCDCBABADABDCBDBCBBDCDABBABAADCACACBBBDCDACBABDDDCCDBDCCADBCDDC
162,DCBACCBDBADACDBADBDDCBBBBBCBDDBCDABDBACBBDDBCBBBCCBAACCDAACDABACCADBCBDDDDBCDBCBADCCAAACCDBADBBBBAACCADBADBDDAACDBDACCADCABCBDCBBDDDCCABDBAAACABDBBBBADBCCAACBADDCABCDDBCAABAADBBBDBBCDBDDBDAABCCACCAACDD
163,DDBDCBCBDCCABCBACCCCCDACBAAAACCDAAABBBBDBAADBCCAAADDCBDCABACBCADACDDDDDCAABADADCDBCBDACBBBACACDCDBCDDDDCCBBCCCDACDABA
164,CBDCDACCDABDDCAACCAADDCDBADACADAACBACBACADDDCDDCBACABABBBBDABABDDCAABBADCADBCCCDCBCABCCDDDBCCBBCBDCDBBDDDBCBDDBABCDBBCCDCCDCCCBCBAABDACBDDAACAAACDBCBBABBBCCDCADDDBCCCDADBCABDAAACCBAAC
165,DACCDADACAACADBCBAAAACBBADACCBAAAADBACCAAADCDCADDCBBCAACCCBACACAADACBACACCBDBCDCAABBBCDDBCCCCCAADCABCADCCBCABAADDBBCDADAAADDADCBBBCDBDACAABCBCBABAADDDBDCBBBBAADDBCBDADDDDAABDD
166,CBCBBCCCABBBDAADDCDCAACBBDAADBDBABAACABCCBDDCACCDCACBABCBCCADBCCDDBDBBDAABABCDBBCABABCCDADBCCDBAABABBDABBAABACBAAACDBBDCDDBBABDBDCACDABBCAACBABCBCBDBCDCCBDABCDCBCCDACBADBDDBBBADCCDACBDCACBDBBCDABDBBACDACCBBACBCDABDDDBACCCCDBC
167,AABDACBDCACBBCCCDCDAABAAACDADBBBCACACABDCABDBCCDBCADBDCBCDDBADABBCAAACDBBABBCADBDDDBDBDADACCCBBDCABAADADCDDBADCADCCBAAAACAAAABDBBDDCBAAACABCACACDCAAADDABCCCBDCCDCDADABCCCABDCCACCDDCDADDCCBBDCDCADCBACACABCDAABCBDAABABBCDAAAADB
168,BCBDCDADDBABBCACADADBDBADCCDCDACDBCACDBCBADCAABBBBBABADCCCDBDADCDDB
169,BDBACDDCACADBCCDAACAD
170,ADBABBCCDABCBBBBABDDCDBDBABDBBDBCABACCCCADCBACACBACCABDCCACCACCACBCDACACBCBDCDCACAACAADCCABBBBDABBCCCCCADBADABBDCBADBCDBDDA
171,BBCBACCBBBCABCDCCABAADDADCBBCCACDCAADCDCBAADBDACCBBADBDDDCADACBDADCDCDBCBBDBBAABACBCADDDCACBBBDDDBDCBBCCDCDBABCADCDDCBCDADBADCCDABADADABADBBBCCBDDCDAADDDCBCCCDDBBDADAADDABDDACDDBBCACBDDABAACABBCADABDBCCCABBCABBBCBDBCCCDCBBDBCAD
172,CBACDBCCCDADADBCCBABCDCBACDCDACADDCCBBADBBCBBCBBABBABBDAABDBBCCCBCDAA
173,BAADADDACADCBACCACBADABBADACBACADBBCBBACCCCBBCCCDDABCDDDDCDABABADBBCDDCCDDDDABBBCBBBDAACADCACDDACDACACACCDABAADCCACDCBBDABAABBBCBCCCAADCBBAADCDBDBDCBACCDACDABDDCDADDACAABCAADDDADDABBADADDBCCACBBBABACDAADADDADDADCDBBBDACCCABDAADCABAABAABACACB
174,BCBCBCADBBCDBBDCCABBCBCBABBDDBAACAACAABAABCBBDCBCBDACCCBCBBBCDCABBDBCADDBDADCBACAADABCDDCCAADCBACAACDDCDDBBBDDBABBBDBCBDCABCDCBCDAACACDDBDADBAABAADBABCADCCBDADABCBBDCCCBBDDCBBCABAAAACAADAADADBDDCBADBCCADACCDBACCCDADCCCADBBBBA
175,ADCABCBAADBBCDCABDBACDABCBCACCBBBABACCACDDDBDABAADDDBDBBCDACADCADCDCBDBDACDDCCAADBDADCCABCDABBADACAACDAAAAACBACCDCBBADCBABBCBDCAAADBDCDAACDACDBCCBCABBADDBCBBADDABAADBCCCBBACACAADBCDCBCCBABCCACCCBACAACCBBCBBDDACBDABCCAADABABCCDCDBDCBBCACCCCADAAADCBCC
176,CBDBDCCABBCDCDAACBCBCDABBACBCDACAABAABCCCBCDDDBBDBDAADCCABBCDCBAAABDBBABDBBCBDACCDBCCBBADABBCCAADCBBDBBBCCADBACDBBBBBABBCACADBAACCCBBCCBBBCBBCADABBBCCAADDDAADBADAACDADCACADCCBDCAABBCBCBBCDA
177,BDBBADDACCDDDDBADBBCACBBDBDABCCBABABABBACABBAACBDBDACBDBBCAAAAABACDDC
178,CAAADCDCDCBCBDBBBCABCABAAACDAABBCAACCAABBCAACABAABDCCBBCADBABABCBDBABDBDADDCDCADDDCBDBACCDDABAADBDDABABBCCADCCAACAAADDDADBDCABCBCDBACDBCBADAACBBACACDBACBACDDDCABDBACDDDAAABDCABDACBBCBCBADBCBBCBAAAABBABDDADACBBCBCBDABBBDAADACADD
179,CCBDDACABDDDDCBBDBCBDBCCBABDBACAAACBDDCADBABBDBCBDBCCCACCDCACACDCBDDBDBADDBDCABBADCCCBADADCCACDBCBBBCCDAACDBBACBCCBABBACCDDACDBDDDDDADCDCCAAACDCBBCABDCCCBABDCAADAACBBDCDDCDAADDBCCCCDCCC
180,AABCBCDCDABCDBBBDCDACABBABBBDDADBBDCABBADABDDACACBDAACDADCBDADBAAACACADAAADBBDD
181,CCDADCBBDDBBCADDABBBCABADACDBCDBABDBDBBCCBCCDADBDBDBABABCDABAAABDCDDBBBCCDABCAAAADDADDDBCACCADBDBCADBABDABACABDADAACBDACBBCAAAADDBDDADCDDDCCACADDAADCCBCCDBCDBCBCBAACDCBDBABCCBDCDAABBDBDACBADCBCCBCCBCDDABABABDBADCCCDABDBBDBBCDBDCDCDAACBDCDCBDBD
182,DADCDDCACBCCBACBCBADDDDCADDBCDDDDCDCAABBAACCBABCBDABDBCCCCCADCABACBBDCCCDDABADBDBACCCCCBBCDADAADCDCDDCBABACDCDCABACCDDBDBACDCCB
183,BBACABBDCCDDCBACCCDCACABCDDBDDBDABCBBAACDACBBADADABDBCDDDCABBDDBDACCCADDBDDABBADBDADADCCABCCABA
184,BBADCACCADABDBDBBDBBAACADACACABDABAABAAAADBDADABCBDBADAABDACADDAADBBBCDDDADCCDAACDBBBADBDAADDCCBABBBBAAADDDDADCDBCACAABAACBDBCAACDDBBAC
185,BBDDDCADAAACABADDDADCADADBADCBDDCBDBABBCBDDDCDBCCDADBBDCDCBAACCDCDBADBBCCCDADABCDAAACBCBBDDBBBCCCCBBACBAACACCDDCCBBACABCABCCACACCBDCC
186,BACBCDDBDCADADCDDBBCCADBBABDBBCCBBAAAAADDBBADBCADCCADDCBBBBCBDBBCADAAACADCABBCBADAAABAABBBCCCCBADCCBBBCDCCDCAACDABCDDABDABBBDAC
187,DDDADDDAABCBBABDAABDCADABCCADDBAABACBADCDCABDCBCAAADBABBBBDDDDDCCAADBCDBCBBDCCBBCBBACCDBCBDBDCADADCBDCDBBBCBBBCAACADACDCBCBCAACACDCDCCDBACCCADCAACBADBBBACBBACBDCDDDBBADBCDBCDABDDBBBCBDDABDDBCDBCCACABDBBCCCCBCAABCDBBCBDDCDDAABAABB
188,BCDCDDBCCADDAABCABCCDACDCAADABBCAABDCBDBCAACBCDBCDCBBDACAADDBBCCCAABAACDDAADBBADBDAADDCCCDDACACABCABDDBACBDDCDDDBACCCBB
189,ABCDBDDCBCAABCBCBCCABCCDDABBCDBBCBACACACCBCDACACCCCADDDACBBADBADBBBDCCBDCAADABBCADBDBACCAAADBBCBDCBBBBCBDBBACDDDCDDDDBADCDACDAADADDAAAACCAAAAABDAAACAADADDDCBBA
190,BCDCDAAADDCBADBDDCBDBBCABDBCBDCBBABBADDDDACBCCAABDDBBBCCDBAADBCAAABAABBCCADCBBCADADCCBBACBDDBBACCADACDBBADDBDADCDCABDDCBBBCACCBCDDBACAABADABDBDDDCBDDDABCCABDDCBACBBDDCDDBDDCCCBABCBBBCBADDDBBADCACABCCBC
191,BADABBBDBACBDBCBCCDDCACBCADCCCAACAABACAACAACDADBAAAAACABDAACBCBBBDBACDBCBCADDCDBCBDCBDBBCDAADCDBDBDCCBAAABBDBDBDADDDAACCCCCBABBDBBCCABADAADACCACABCACDACCBAACCCBBCCCDDBADDADDDDCCCDABDBDCACBDBABBAAAC
192,ABADDDBBABCBCDABDCBACBBBBBDADCCDCBBABBBBCCBCCDDAADACCBABCDADCADDCABACAAABAABDAACBABAACCCDCDCBBDCCABACDABCACACCDDACDBDBDCAACCCBCCAAAAAACBDBDDCCDAAADBDBBBCABCDDDADCDDCCBCCAACBCCACDBAACCCCCC
193,BAADBDABDADCBBAADDACDBAABCDCADDCDBCDDBABCAACCCDCBBBADADCDDDDCDACBDABAACADDACCBBCABCAABACCDDDDCBACBDDABCCABCDDBCCCDABCBACDABBCDCBCDDBADDCDDCCBBBBACCBBDCAACBBBAADADBDACCDCBCBBABDABD
194,DABCDBADABBADDCABCDDCABBCBCACCDDADABBABCBADDBDCCCAACADBDDADCDBACCDABCADDBCADAABCCACCDDCCDDCCADACBACBADBBCCABCACBAABBCDBAAACADBBBDBBBCBCACDBCDACBAABACDDCACADDBCDABADCABBBBCAACCDACCABCBACCCACACBACADDDCCCBBDBBAACDCDCDBBDBC
195,CBBCAAABDCBBBABBDDDAABABADCCDBBAAADDBCAABDAACBDADBACCADACBDCACBABDADDCDDDABADBCDCBCABDBBDCCADBACBADACAABABABBDDADDACCCDCABADDDBBACDADDCABBABBBAACDACBADBAAACCBCDDBABDDBABACABCAABCDBCADDAABCBDDCCACACDBABCACABBADCACAADAADABBDBBCBCDDBCCBBDDBBA
196,BCCBAAADABBBBBDBDDBBACCCCCDBACDCCDABDDDAABCBDBBCBABBCDDADCADADADDCCDABABAAADBBDACDCDBAADCACDCBCCDDADBABDCACABCDADADBCDABDBACABACAADCBDDBB
197,BCBCCCBDDAACBDBBDBDDDCBCBCBBDDABCADCAABDDADBDCDDDDBBDABCCBADDBADBDABACBDABDAABBACDCACCADDADADCCDBCCCADDABDDBDDA
198,CADDCDDADBCDBDCABDBDACABAADDDBADDCCBCCBCDBCAADCDCDAACDBBDADBDDDDDCBADCDADCADABBABACCCBDDACBCAAACCABCABC
199,CDCACDCACADBADBCBBBAADAACDABACADAACADBCACBBCBDDABDCCDCDCBABDCABCBDDBBCCDBCADCBCAABCADBBBBBBADDCBDDACDBBDDBDCBBCCDCDCCBBADBDBC
200,DBCCACBCBCADBACCCBDDDDADBACACBBDBACADCBDABDABDBDCDDDCDDAADCCAABABAAAAAACCCACCDBCDBDCBDBDDADCAADCCDDBABADBBADBACDAADCADCABCDCACCDCCABACCBBADDBDBCADACCDADBACDACBBBAABAADACDADACDCADDCAAADCABCBCDAAAABDBAABAABCDBAAACBDCDAACB
201,BDDADBDADCCDDDBDBCACADDDCBDDBCDCAABCCCACAAACADDDDCABBBADABCBDBDBDBBBDABBBADBBBADABADDACDBCACBADDDBBAABBCDBCBCBCADBD
202,CDDCCDDADCCABACADBDCDDBDACDABDDACADBCAABACBAABBDDAACBDBCACBCD
203,CAACCBACA
204,ACBDDDCCBADADDABACBACDBCDCCDCAACDCACAAAADBDDABCACADBCAADDACBACCDDAABCBABBDBADDDBCBABDDCACDCABDBCA
205,BBCACBADACBDBCCBDCABADADBCDDAAABADBBCDBBBBDDA
206,BDACBDBDACDDAABACABBABCDDBCBAAABDCBCCBABCDDABCABDDCBABACCBABACADDDAADCBBADABAAADCBCDDDADCDCCDDDBADABDDDCADADBADACBAACACCCDC
207,DDBDAACDCBAACBAACCCDACCCBDADAAABCBACADBBBABCCADBABDADCADAABCDBABCBACAACDAABDDBAACCCDCDDABACACBDDBDCAC
208,ACADDCBBABAABDCAAABAABDCDCAAACCADCDABADDBBCDACADAAACCDABCBADBBCADADAACBBCCCCCBAABACBADCABADCCCCCBDCCDCBBCAAACCCDDBDCAACBCCCDAACBBAADBABDDDDADDAAD
209,CBBDDACBCAABDDDDACBBAADACCCCBDCCAADBBDDBDCAABCDBCACCCBBCCBABDCAABDBBBBDDDCCABAACBDABAACACADBDCCCDAAADCA
210,CCBCDBBBBCBCCDDADBCDBCABCDADCBDABACACCCBDDCBABBBABACCCBCABBABDABAABDDDDCCBCCAABBDBBCDDAABCADDACACBCCACBDDCDADCBDBBDADABADBBDDCDACCBCDACDACDCCADDACCDCBCCAABADBDCDDCBDCABCDBBDCBABCA
211,DBCCCAADDABCBCCBDABCDACCA
212,DBBBCBDACAACDCDAABABADCCCABBAAABCCABBBDCCCACDAACBCCABCBABAADCCABCCCADDBACBCCACCBDBDCBDDCABCDBABBCAABCABDCBDCBACBBDDBADCBADDBDDACBDABDCBBBAACCBBBBCCDDDBACDCCDBBCCBDBBCACAABBCADABBDACACDDCCCADDBBBDABBADADCCDBADDDAAAACABCBDCDDDCCBABBAABACBBDDCBDBCCDADCBB
213,DBACADABDAADDDAACACDBDDDDDAAADAADDADBBDCAACADACCDCDACBDABDDCBCDAADCBADCBCCDCBCDBAAABBCADCCACAAADBBA
214,DBDAABCADADBACDAABAAABDACAACCBCBADCBBCDDABCCCDCADAADDDBCDCBCDDCDACADDBBBAADDADBCCAAAADDDDBBDDAAADBBACADBCCBCCDACBCAACACCDBACDCBABACBCDDDBADDDAAABCDDDCCDDADCCADBDBCACBBACCBCDADDACBAABCADCBDDACCAADABACDADDAAAABCDBCCBAAACAAACADBBA
215,CCACACDBCABCBCDCBACADADBCACCAAADCADDAACDDBDCDCADAAAAACDCADAAAACAADCABBADADCBDADABCDBACACBDDADBDDDBBCBCDBBBDCADACBDBBBDCCDACCCCBDACCBBACCBDADAAACBADADAADCACBCBBBAACCBBBACCAABADCDDCBDAAADDBAACDABAADCDCCCCBCDCDAAABAACABCADAAACBAAA
216,DDBBBABCDCDBDCCADBCCBADDAADCCBDCCDCADCCCCCABBAABACAABDDBDACBDCDCDBBBCACADACCBCDBDACADDABABCCACBDCDCDABBCDDBCDDBBCBBCBBCBAADBDBCACDCBABDAACADBBCBDADDAAAADABABDCADBABADAAADDDDCABCDDBABDACBDCDDAABBCBADBADDDDDCABBDCADCDBCBDDACDDCBDABDCAACA
217,BCBACABAAABBCAAAADBADBABBCCDDCDADABDBBDBBCB
218,BCCDCDAACCCBBBAACDBCDDBBDDDDCDACBCDDACBADDACCCBADABCBDBACDCBBDBADCCDCBCADABBDDCDDDBDBBDCAADBCDADCACADBBABBAABDDDBBBDACADDAACCBAAADCCDDCCBCACDACCCADBACCABAACDCBAABDBABCAABDBCBCBDABBADCABDBDBCCADCBDBBACDCCBCBDDD
219,DBCDBAADAABABDBBABACBCCCDADBDABAABCBDABACAACADDBADCBDAABDCABBBCBAAAADBBCCCBCDADCBBCCAAABBCACCBCACBBCCCCDDCBBCCCDBAAABDBABDDCCDDCADCBDABBCABBBBDCCDDDAACCCADBCACBBADDDCCBDBAABBAACCBCDDCADACBBCCCDBDDCCA
220,CCBCACAADACCCDBABBACDBCADCCDCCDABADDADCDCBDADABCDCDBDCDBADCBBBABBDBBACDAD
221,DBDDDDAACBDCDDBCDBAACAACCCDCBBBBBCBAACDBBABACBBBAABDACCDBAACAACBCBACADCAADCBBADCCCDBBDABCADABDBDCDDDDDDDBDBABDDBCDDCCBA
222,ABBDCBCACBDCCABCABCDCBABBCDBBCDADAAACBABBCDBCCADACCABCBAADBCDBACACBCDADCDDAADCDCDAACADBBBDACCDAABCCACACCCDBCCCACDDABADBBBDDCDCDABADBCCBDDABBCBDACCBAADDCCBCBBADACBBCDDDACCABADABACCBADDBCBBAADCDBCBACDDBDDDCDDADCCCCCABAADBDBDAACCACBBDCBCCCADDAC
223,AADBDADCDAAADCBADCBBDDCDDBBBDBAADDADBABDDCDABBDDACAADCC
224,BBABCBCBCAABACDDACABDABBDBCCCDDAACCBCBCACABDCDDCACDDDCACCDACABBCBDCDCDADDDABBCDADDDDCCCCDDCDDCDAACDCBDBAACDDDDDCDDDABCACBDABDBDABBBABCBDDBCCDCCDCDCDBDBAACDADDADADDDCABDACDCDABBDBAACBCDADAAACCADBAAAAAACABBADDADADDBCCDCDBDBBBBBBBDBBACABDBBBDBBDCBDACAC
225,DDABDCDCDCDAABBDDDDBCCCCDABCDBDDBAABAAACDADACDAADCDCADCABBADCDCCCDBCCADCBAADADABACBDBACBADBCCBAABCBDADACBCABDCBDACCCDDBADCCCCDCBACAABDACACBDCCCBADCDCDCDBDBBA
226,DACADDDCBAADCABBAADBBDBCABBABACAADCBACBDCABCACACDBACDBBADDBDBAABAAAABCDCCBCABADBACCCDAABCBBCDCB
227,BAAABCBBBAAAACBCCBCADCCDBACABCDACCABCDCACBDBADADDBBBDABDDDCABCBDADDADDACADABDCACBBCDCDBAAADABACABCBDCCCBCBCAACABCBDDDAABDADDCABBACBBCDCDCDBAAADCDBDBBCCBDBBBCDCDBDDCBDBADDDABADCDDACCDBDABADBCCDCBDDDACDBDABABCADCBCDCCBCBAABCBBBCADDACCCCACCBCAA
228,CCBDBCAABCBCDABADCCBCBBDAADBDDDCDBAABDADADBDDAACDDCACBBBAABDAACDAAADDBBDCCCCABDCDBACCBBDADACBBDBBBDDAACCAACBBDACCADDBDACCDBDDAAACCBCBCBBDBBDCACCCCDACDDBDDCCBBBBBCDCBBDBBBDCDDCAABDDDDDBBCDDDBCDAAADBABADBAAADBDACAAABACAADBCDDCA
229,BDBDBCDDCCABDCBCAAACCDDDCDBDDACDCCCCBACACCABBAAADDCBADDDBADDBDBBCBDBABBCCCDCBDCBBADBDDDDBBABCAADBAAACBBCBDADDDDAABCBBBDBCAB
230,BDBABADDBDACDBACDCCCCDCCBCBDCBDBCABDADCDDCBCCDBDCACCADABDAAACCCCBBBCDBBDADCADACBDCABCDCAABADCADCCBABCDCDDDCDDAAACBCADBCBABBBBCBDDDDDACCCBCBBCDACBADBACBBDACDBCDACCCDDABCBCDBAAADBBBDCDCDCBCDCCDACDCCBCCBB
231,ADBDADDCADCCADDDADCCDDBDDDCCCADCCAAACCDDCABBABDDABACCCADADDCBDCCADABBDCDCAACBCBCAAACAACBBBADBBDBDBADBAAABACDCCBDBCADBCCDCBCCACBCBAACDBDBCBBACDBBACBADADCDBCCCBCCBADAADACDDBBAACABCCABBBCDDDABCBCDCBDABADBABDBBCDBCB
232,DACBCDDBABCADCDBCABDCACCDDDDCDDCCDDBBCBBDDDDCADACCDCAADABCADBCCBCADDCCACCDCDDCABBDBDBBBBABAABAADBDAABCBDBAABBDDDBDADDBBCDCBCDCDDBBCBDBBDDCACBCC
233,DCACBDBBAAADCBDDCDDCDACADCACCDADDDDABDBABACBBADDAADBCACACBDCBADBABCDCDCDBDBBCBDAACDCABDADBDBACDCDBCABCACDCCBBBDACCDDBDCCABAAADDAACBADBCBBBAADDACDCCADBDDAAADDCCCDCDCBBDCDADDDDCDABBAADAAABCBAACABADBDDDDABACDADDBADDDDCBDDBACCDABACBABADCCCBCBCAADAAACD
234,BAADABCDBBBCDCADDDDCAACABBDABADADCCBAABCDDDDABCACCCCBCADBCCDBDDCBCCBAADBDDAAADCBCBABABADDDBBBCCBBBBCCABABABCDDABDBDDDCABDBBABAAABADBCBCDBCCACABADDBDC
235,BCCADAAABDABBCABBDABBADDDDBDABDDADCBBACBABACBCBBDACBBDBBBDCDBBBDCACBDDCDDCDBCBABBCDBAAADCABBCABDCBCDCDBBAADBCBABDBCADDBBDBABDBCABDBABBBABBDCBAABBBAAACBDDCCCBCDCCABCDBCDABDBAACDBCCAABDDDBBCACCCCCBCCDCCAABDABBBBCCCABA
236,ADDABBDDBBCDDAACBDACACADDCDADDACDDBCDBDBDBBCAAABCBBBDBBBABDDC
237,ADBBDBBACBADADCCAACDCABBADCBABCBDAABDBBABCCCCDBBBDCBDAABDBABDBCBCADAC
238,BDDDCBCBCACACADABCCAABCCBDCADAACBDDDAADDDABDCCDADBCDDDBBCDDCCDCABBBBCCCBCCBCBDBBBCABBAADCCCDDBDCDAABCDCDDCADBACDBBDAABADDCBDACCADCDCBDBADADCBBAACCDDBCCABACADBBADBBDCDCACCCDABCDCCCACBAACDCBCBCACABCCCBBBDBBBBCDCDBBDACACCDCCCAACBCCADBDBACBAADDACB
239,DDCDBDCACBDBCBBCCBADABABACDADBBDBDADACBAAABCAADCBCDDCABCBABABCADCADDBDCADBBDCDCADACCBBACACBDCCDDDCA
240,BAAAABDCBCCBBBDCAADDCDCBCAAAADDDABBBCABAABDADABCCDCDCBCDDBCDCACDDACDDACDAADAAADDDBDBDCDAD
241,DBACCBCABDBCCBBDDBAACDDABCBCDABCAAACBDC
242,DDAACABCACBCBDDCDADDCDADBBBCCDCDDCACABBBBDBACDDBABCABAABBCDDBDDDDBDABAAAABCDCDDCDDABDACDBDBABADBAAAADCBBCCBCBABDDDDDABAAABBCCCDADBC
243,CAACCCCDBCCCBCBBCBDDDDACACBDBBBBBAAAACBCCBADDCCCAACBACCBCCCBDCDDCADBCCDABCBCACACDDBDAABBDDABDACBBCBCAADCBCDADCAAA
244,DABACCACBBCBBCBCDDBDADABDDCCADACBACCCDDDBBD
245,BCDCDCDACCADDCBCACAAADBBCDDDABADDCABDBCCBDBACBDCBADABDBAADCAACDDDDCDCDABBBDABBCCCDCDDCBBACDBACBDADB
246,CBABCADDABDBAADCDDCCDABBAAABCDDBCACDCDDDBBDDABBCACCCCBABDCADBBACDDADAACCBACBCDACABBCAACCBAAACDCACBCDCABBBBADADCACACDADABABDCCBBBDDBABBCDAADBDCCBCABBCBDCBDACCCDCD
247,BADABDCBBBBACADBDDBCBABBDADDCACACCCAADABBADCAAACAABABDDDABCABABBADACCCCBABBBCDDBDABCBDADCDDDCABDBBBDABBACACADDDDABCDBCBBDCABACABCAADBDCCCBADCBBABBDCDBADDDCDCDC
248,AAABCADCCDACBBBBADCABBDADACCDCBCBBAAABDDDDCCAACDBBBCBADDCDCACCBBDACCCCBBBDDACDCBCABBDABCAAADABBDBBDCAAADDACDCADAAABDCDABADCDDBABAACBDAABCABCAAADAAAAADAABBCBDCBCCBCCBDBCDBBACBCDBBCDBADDADBAABBBD
249,BCBDBDCDDCCCACCDCADCCCABAACDABDDDADBCDABBADDABDDCBACCCADDCBCDAADABDBDBADDCBCABCCBDC
250,ACDCDACAD
251,BBADAADBADCBDAAAACADACCCBAACDCCACDBAADDCCACDCABDB
252,ABCAABABACCABABDDBACCABBCDBCCBCCBCBBAABBCBCADCBABCCABDADDCBCDCCDABABCCDBCBDDCDACBCACBAADCCBDDBAAADD
253,DBDACDBCCCADCDDDCBCACBC
